Общее время (s);Пройденное время цикла (s);Всего циклов;Пройденным циклам;Шаг;Общее количество циклов(8800 (0,1) Форма волны);Общее количество циклов(8800 (0,2) Форма волны);Положение(8800 (0,1):Положение) (mm);Нагрузка(8800 (0,1):Нагрузка) (kN);Вращение(8800 (0,2):Вращение) (deg);Крутящий момент(8800 (0,2):Крутящий момент) (N·m);Напряжение(8800 (0,1):Нагрузка) (MPa);Напряжение сдвига(8800 (0,2):Крутящий момент) (MPa)
18,915;18,915;1;1;1;1;1;-67,2261920639713;0,00493839383125305;39,3250223994255;241,958692669868;0,0417870522190984;224,569749846287
18,9375;18,9375;1;1;1;1;1;-67,2258344360883;0,0167393684387207;39,4305834174156;242,392688989639;0,141642988989006;224,972555977737
18,9625;18,9625;1;1;1;1;1;-67,2257807919059;0,00663399696350098;39,541406929493;241,219818592072;0,056134684070917;223,883976729447
18,9875;18,9875;1;1;1;1;1;-67,2262010046684;0,00884607434272766;39,6441838145256;241,632267832756;0,0748525498623088;224,266784314423
19,01;19,01;1;1;1;1;1;-67,2253695198405;-0,000719726085662842;39,7523599863052;242,159187793732;-0,00609008364920326;224,755835906327
19,035;19,035;1;1;1;1;1;-67,22561538901;0,0112871825695038;39,8581382632256;242,350399494171;0,0955083987942442;224,933305718474
19,0575;19,0575;1;1;1;1;1;-67,2251102396253;0,0150783360004425;39,9591529369354;242,436975240707;0,12758788289425;225,013659490962
19,0825;19,0825;1;1;1;1;1;-67,2256824442381;0,016026496887207;40,0682356953621;242,028579115868;0,135610906136462;224,634613734922
19,1075;19,1075;1;1;1;1;1;-67,2259774872415;0,013861358165741;40,1781767606735;242,210179567337;0,117290219713496;224,8031630336
19,13;19,13;1;1;1;1;1;-67,225315875658;0,00804021954536438;40,2806451916695;241,953790187836;0,0680336735942154;224,565199692905
19,155;19,155;1;1;1;1;1;-67,2248062559248;0,00885620713233948;40,3902080655098;242,198333144188;0,0749382901704136;224,792167982115
19,18;19,18;1;1;1;1;1;-67,2249448367295;0,00913023948669434;40,4988858103752;242,22819507122;0,0772570611498928;224,819883810009
19,205;19,205;1;1;1;1;1;-67,2255751558732;0,0110740959644318;40,6068581342697;242,236241698265;0,0937053305502772;224,827352146867
19,2275;19,2275;1;1;1;1;1;-67,2253292867036;0,0121615827083588;40,7095035910606;242,594614624977;0,102907283028928;225,159969742108
19,2325;19,2325;1;1;1;1;1;-67,2247213193026;0,0105556845664978;40,7328978180885;242,373332381248;0,0893187050812134;224,954590478518
19,25;19,25;1;1;1;1;1;-67,2253114053095;0,0070546567440033;40,8122777938843;242,359846830368;0,059694167744147;224,942074099155
19,275;19,275;1;1;1;1;1;-67,2250565954429;0,0155936181545258;40,9163689613342;242,220655083656;0,131948029738752;224,812885701768
19,2975;19,2975;1;1;1;1;1;-67,2252711721727;0,0173875689506531;41,0176947712898;242,301240563393;0,14712784693394;224,887679712374
19,3225;19,3225;1;1;1;1;1;-67,2256779738895;0,0236216187477112;41,1284136772156;242,822229862213;0,199878310608489;225,371226863409
19,3475;19,3475;1;1;1;1;1;-67,22561538901;0,0275851786136627;41,2398192286491;241,98092520237;0,233416640833159;224,59038458442
19,3925;19,3925;1;1;1;1;1;-67,2268000313723;0,0170412659645081;41,4367818832397;240,761294960976;0,144197545815773;223,458406000834
19,4075;19,4075;1;1;1;1;1;-67,2258791395737;0,0208471715450287;41,5005433559418;242,104426026344;0,176401857717285;224,705009724934
19,43;19,43;1;1;1;1;1;-67,226031131424;0,0209362804889679;41,6057986021042;242,074444890022;0,177155868073853;224,677183255012
19,455;19,455;1;1;1;1;1;-67,2259327837561;0,0229164958000183;41,7119336128235;241,647720336914;0,193911793873907;224,28112628724
19,4775;19,4775;1;1;1;1;1;-67,2262278267596;0,0196915864944458;41,8153059482574;241,809606552124;0,166623679932694;224,431378160616
19,5025;19,5025;1;1;1;1;1;-67,226406640701;0,019889622926712;41,9222724437714;241,851598024368;0,168299398601388;224,470351814811
19,5275;19,5275;1;1;1;1;1;-67,226580984294;0,0258885324001312;42,0330503582954;241,997182369232;0,219060182773153;224,605473390923
19,5525;19,5525;1;1;1;1;1;-67,2266212174308;0,0184036791324615;42,1422752737999;242,030128836632;0,155725834595207;224,63605208128
19,575;19,575;1;1;1;1;1;-67,2268492052062;0,0263074040412903;42,2428393363953;241,550654172897;0,222604535803776;224,19103601633
19,5975;19,5975;1;1;1;1;1;-67,2270593115874;0,0269880890846252;42,3468232154846;241,667181253433;0,2283642670894;224,299188598233
19,6225;19,6225;1;1;1;1;1;-67,2270369598448;0,0274550914764404;42,4500721693039;241,755902767181;0,23231588658352;224,381533927217
19,645;19,645;1;1;1;1;1;-67,2271978923921;0,0295059382915497;42,5541016459465;241,703137755394;0,24966947276654;224,332560999785
19,67;19,67;1;1;1;1;1;-67,2272783586658;0,0229074060916901;42,6610413193703;241,859897971153;0,193834879773989;224,478055265977
19,695;19,695;1;1;1;1;1;-67,2281456062819;0,0285063683986664;42,7722376585007;241,783544421196;0,241211443549385;224,407189047349
19,7175;19,7175;1;1;1;1;1;-67,227971262689;0,0317645072937012;42,8744298219681;241,973221302032;0,268780735265706;224,583234343391
19,7425;19,7425;1;1;1;1;1;-67,2282484242983;0,0290849804878235;42,9810959100723;241,422638297081;0,246107467319542;224,072220309024
19,7675;19,7675;1;1;1;1;1;-67,2286149928783;0,0231793522834778;43,0911254882813;241,436436772346;0,196135998337094;224,085027123709
19,7925;19,7925;1;1;1;1;1;-67,2282752463895;0,0274099409580231;43,1988027691841;242,001548409462;0,231933837857701;224,609525655181
19,815;19,815;1;1;1;1;1;-67,229120142263;0,0323942303657532;43,3054500818253;241,723105311394;0,274109243237038;224,351093539395
19,84;19,84;1;1;1;1;1;-67,2293526003869;0,0328835844993591;43,4107187390327;241,698354482651;0,278249995763743;224,328121488431
19,865;19,865;1;1;1;1;1;-67,2293257782957;0,0285133719444275;43,5209521651268;241,949483752251;0,241270705232928;224,561202749661
19,8875;19,8875;1;1;1;1;1;-67,2300544451072;0,0286470353603363;43,6245176196098;241,866588592529;0,242401720767781;224,484265049772
19,9125;19,9125;1;1;1;1;1;-67,2297012875728;0,0270974636077881;43,7288877367973;242,099493741989;0,229289758062177;224,700431911045
19,935;19,935;1;1;1;1;1;-67,2307920526158;0,0318822264671326;43,83544921875;242,148846387863;0,269776835903982;224,746237710439
19,96;19,96;1;1;1;1;1;-67,2310200403912;0,0272694230079651;43,9421018958092;241,821736097336;0,23074482152619;224,442635986917
19,985;19,985;1;1;1;1;1;-67,2315654229127;0,0347362458705902;44,051576256752;241,709277033806;0,293926602391185;224,338259064202
20;20;1;1;1;1;1;-67,2312614392122;0,0393414497375488;44,1199484467506;241,710245609283;0,332894311537898;224,339158030676
20,005;20,005;1;1;1;1;1;-67,2310647438766;0,0343598425388336;44,1424253582954;241,639390587807;0,290741602122471;224,273395175567
20,0275;20,0275;1;1;1;1;1;-67,2320482205547;0,0236299633979797;44,2427292466164;241,501584649086;0,199948920273987;224,145492991751
20,05;20,05;1;1;1;1;1;-67,2326606583043;0,0309263169765472;44,344967007637;241,581499576569;0,261688246543808;224,219664640951
20,075;20,075;1;1;1;1;1;-67,2329065274738;0,0353311002254486;44,4501069188118;241,626635193825;0,298960062831686;224,261556478622
20,1;20,1;1;1;1;1;1;-67,2332999181451;0,0353449583053589;44,5534926652908;241,575613617897;0,299077325311888;224,214201690842
20,1475;20,1475;1;1;1;1;1;-67,2345247936442;0,0188079476356506;44,6546763181686;241,507172584534;0,159146620711209;224,150679336791
20,2175;20,2175;1;1;1;1;1;-67,2343280983086;0,0182856619358063;44,6897488832474;240,78768491745;0,154727212183164;223,482899379677
20,24;20,24;1;1;1;1;1;-67,2347259593283;0,018831342458725;44,6885204315186;240,404739975929;0,15934457995198;223,127475696513
20,315;20,315;1;1;1;1;1;-67,2347080779342;0,011092871427536;44,6826463937759;239,306077361107;0,0938642022976477;222,107771110355
20,3825;20,3825;1;1;1;1;1;-67,2353205156838;0,011308342218399;44,6737334132195;238,198652863503;0,095687444731757;221,079934335175
20,455;20,455;1;1;1;1;1;-67,2351193499996;0,0087253749370575;44,6581202745438;237,08701133728;0,0738312314863555;220,048183598271
20,535;20,535;1;1;1;1;1;-67,2353205156838;0,00622779130935669;44,6430006623268;235,995516180992;0,0526975064254247;219,035131364018
20,575;20,575;1;1;2;1;1;-67,2351282906967;0,00803664326667786;44,6376174688339;235,555961728096;0,068003412309002;218,627166548035
20,575;0;1;1;2;1;1;-67,2351282906967;0,00803664326667786;44,6376174688339;235,555961728096;0,068003412309002;218,627166548035
20,58;0,00500000000000256;1;1;2;1;1;-67,2352355790616;0,012611597776413;44,6371266245842;235,499128699303;0,106715161418285;218,574417961413
20,585;0,0100000000000016;1;1;2;1;1;-67,2356513214755;0,00831931829452515;44,6389049291611;235,425844788551;0,070395314727747;218,506400774993
20,59;0,0150000000000006;1;1;2;1;1;-67,2355663848533;0,00932276248931885;44,6374619007111;235,333055257797;0,0788861270038826;218,42027978682
20,605;0,0300000000000011;1;1;2;1;1;-67,2353115749867;0,010492354631424;44,6189734339714;234,195172786713;0,0887828281555589;217,364173973608
20,615;0,0400000000000027;1;1;2;1;1;-67,2352802825469;0,0101512670516968;44,5952948927879;232,983827590942;0,0858966580783278;216,239885010934
20,6225;0,0474999999999994;1;1;2;1;1;-67,2357049656579;0,0041903555393219;44,5712569355965;231,854006648064;0,0354574000619555;215,191261364833
20,63;0,0549999999999997;1;1;2;1;1;-67,2350299430289;0,00895500183105469;44,5474764704704;230,70465028286;0,0757742581744346;214,124506256472
20,6375;0,0625;1;1;2;1;1;-67,2351282906967;0,00856503844261169;44,5226553082466;229,409873485565;0,0724745171992866;212,922781704786
20,645;0,0700000000000003;1;1;2;1;1;-67,2351729941821;0,0101608037948608;44,4974264502525;228,091284632683;0,0859773548388969;211,698956408102
20,6525;0,0775000000000006;1;1;2;1;1;-67,2354412150943;0,00258922576904297;44,4692471623421;226,649314165115;0,021909170494525;210,360616612932
20,66;0,0850000000000009;1;1;2;1;1;-67,2356602621726;0,00603169202804565;44,4403436779976;225,147485733032;0,0510381792862215;208,966720689692
20,6675;0,0925000000000011;1;1;2;1;1;-67,2354501557913;0,00825166702270508;44,4125291705132;223,602384328842;0,0698228720824596;207,532661710462
20,675;0,100000000000001;1;1;2;1;1;-67,2354278040486;0,00794157385826111;44,3777087330818;222,096815705299;0,0671989664770783;206,135294393608
20,68;0,105;1;1;2;1;1;-67,2357049656579;0,0101394951343536;44,3592900037766;220,997750759125;0,0857970480145002;205,115216390608
20,6875;0,112500000000001;1;1;2;1;1;-67,2360313011012;0,0114935636520386;44,3260306119919;219,361335039139;0,0972547271284361;203,596405618295
20,6925;0,1175;1;1;2;1;1;-67,235897190645;0,00620782375335693;44,2980498075485;218,206450343132;0,052528547582983;202,524519485907
20,6975;0,122500000000002;1;1;2;1;1;-67,2358837795994;0,00534877181053162;44,2777615785599;217,100664973259;0,0452595346973398;201,498204038605
20,705;0,130000000000003;1;1;2;1;1;-67,2358435464626;0,0106942653656006;44,2468625307083;215,593755245209;0,0904913298832339;200,099591998942
20,71;0,135000000000002;1;1;2;1;1;-67,2355663848533;0,00711455941200256;44,2254880070686;214,400246739388;0,060201044271472;198,991857849637
20,715;0,140000000000001;1;1;2;1;1;-67,2357675505375;0,0077463686466217;44,2045158147812;213,284775614738;0,0655472046591784;197,956552737599
20,7225;0,147500000000001;1;1;2;1;1;-67,2350388837259;0,00700727105140686;44,171159863472;211,609423160553;0,059293205715069;196,401603513046
20,7275;0,1525;1;1;2;1;1;-67,2353875709118;0,0120721757411957;44,1494071483612;210,416480898857;0,102150750898593;195,294394913371
20,7325;0,157500000000002;1;1;2;1;1;-67,2359418941304;0,0106552243232727;44,1251653432846;209,262832999229;0,0901609775196539;194,223656692019
20,7375;0,162500000000001;1;1;2;1;1;-67,2354367447457;0,00827118754386902;44,1032892465591;208,171650767326;0,0699880482642496;193,210894893089
20,7425;0,1675;1;1;2;1;1;-67,235222168016;0,00769734382629395;44,0779504179955;206,97320997715;0,0651323728743776;192,098582929895
20,7475;0,172499999999999;1;1;2;1;1;-67,2357317877492;0,00403150916099548;44,0534028410912;205,76798915863;0,0341132946437255;190,979978201385
20,7525;0,177500000000002;1;1;2;1;1;-67,2362190557397;0,00327527523040771;44,0305423736572;204,679727554321;0,0277142937079685;189,969927132129
20,7575;0,182500000000001;1;1;2;1;1;-67,2360268307526;0,00374644994735718;44,0073493123055;203,533709049225;0,0317012180348382;188,906270000538
20,7625;0,1875;1;1;2;1;1;-67,2357496691433;0,000934451818466187;43,9846953749657;202,358096837997;0,0079070216488931;187,815145985615
20,7675;0,192500000000003;1;1;2;1;1;-67,2355485034592;0,00492468476295471;43,962779045105;201,213777065277;0,0416710506257803;186,753065502916
20,7725;0,197500000000002;1;1;2;1;1;-67,236129648769;0,00515148043632507;43,9377352595329;200,066074728966;0,0435901204630654;185,687845552686
20,7775;0,202500000000001;1;1;2;1;1;-67,2359687162216;0,00876724720001221;43,9171814918518;198,909401893616;0,0741855407007294;184,614299789885
20,7825;0,2075;1;1;2;1;1;-67,2363442254987;0,0043998658657074;43,8952893018723;197,769179940224;0,0372302070207091;183,556022626883
20,7875;0,212500000000002;1;1;2;1;1;-67,2362056446941;0,00714763998985291;43,8733944296837;196,623340249062;0,0604809611596963;182,492531458333
20,7925;0,217500000000001;1;1;2;1;1;-67,2353741598662;0,00935524702072144;43,8480019569397;195,444718003273;0,0791610003445713;181,398613732215
20,7975;0,2225;1;1;2;1;1;-67,2352579308043;0,00829115509986877;43,8251280784607;194,200977683067;0,0701570071066913;180,244257798562
20,8025;0,227500000000003;1;1;2;1;1;-67,2354412150943;0,00908121466636658;43,8022193312645;193,104803562164;0,076842229365092;179,226862864729
20,8075;0,232500000000002;1;1;2;1;1;-67,2358614278567;0,00882968306541443;43,7753757834435;191,95568561554;0,0747138523050806;178,160329040422
20,8125;0,237500000000001;1;1;2;1;1;-67,2362414074824;0,00686883926391602;43,7495782971382;190,720185637474;0,0581218417999324;177,013621236922
20,8175;0,2425;1;1;2;1;1;-67,2361028266777;0,00793293118476868;43,7309744954109;189,622133970261;0,0671258350378125;175,994483691156
20,8225;0,247500000000002;1;1;2;1;1;-67,2359642458731;0,0023333728313446;43,7059655785561;188,51326406002;0,0197442277148807;174,965305381392
20,8275;0,252500000000001;1;1;2;1;1;-67,2358256650684;0,00241935253143311;43,6832955479622;187,289953231812;0,020471759446887;173,829910725206
20,8325;0,2575;1;1;2;1;1;-67,2359195423877;0,00339627265930176;43,6588901281357;186,147928237915;0,0287381338576896;172,769960101537
20,8375;0,262500000000003;1;1;2;1;1;-67,236196703997;0,00488907098770142;43,6388272047043;185,043439269066;0,0413696986605298;171,744847886284
20,8425;0,267500000000002;1;1;2;1;1;-67,2358167243714;0,00248625874519348;43,6169511079788;183,85998904705;0,021037897657755;170,646449158051
20,8475;0,272500000000001;1;1;2;1;1;-67,2353205156838;0,00388249754905701;43,5948523879051;182,631000876427;0,0328524077598325;169,505785175304
20,8525;0,2775;1;1;2;1;1;-67,2357541394919;0,00345498323440552;43,5730728507042;181,489288806915;0,0292349232899435;168,446124986957
20,8575;0,282500000000002;1;1;2;1;1;-67,2358077836743;0,00201940536499023;43,5458189249039;180,351927876472;0,0170875390505181;167,390503232615
20,8625;0,287500000000001;1;1;2;1;1;-67,2352176976674;0,00135421752929688;43,5205283761024;179,127931594849;0,0114589400008197;166,254472384771
20,8675;0,2925;1;1;2;1;1;-67,2358256650684;0,00263646245002747;43,4972843527794;177,990257740021;0,0223088716367191;165,198560195107
20,8725;0,297499999999999;1;1;2;1;1;-67,2361341191175;0,00632405281066895;43,4758079051971;176,850780844688;0,0535120393524196;164,140974544776
20,8775;0,302500000000002;1;1;2;1;1;-67,2354412150943;0,00909075140953064;43,4517404437065;175,637722015381;0,0769229261256612;163,015095102957
20,8825;0,307500000000001;1;1;2;1;1;-67,2357317877492;0,0078137218952179;43,4267449378967;174,462050199509;0,066117125530698;161,92391576702
20,8875;0,3125;1;1;2;1;1;-67,2362771702707;0,0097288191318512;43,4060060977936;173,361614346504;0,0823220437624911;160,902565380703
20,8925;0,317500000000003;1;1;2;1;1;-67,2356781435667;0,0074709951877594;43,3811742067337;172,190368175507;0,0632170856977441;159,815493630038
20,8975;0,322500000000002;1;1;2;1;1;-67,2358167243714;0,00378340482711792;43,3612239360809;171,000361442566;0,0320139179820437;158,711009590291
20,9025;0,327500000000001;1;1;2;1;1;-67,235955305176;0,00145405530929565;43,3383420109749;169,873163104057;0,012303734213028;157,664820068795
20,9075;0,3325;1;1;2;1;1;-67,236138589466;0,00553414225578308;43,3149746060371;168,698817491531;0,0468280779809027;156,574871625414
20,9125;0,337500000000002;1;1;2;1;1;-67,2356915546123;0,00430658459663391;43,2891154289246;167,478382587433;0,036440891831392;155,442146208142
20,9175;0,342500000000001;1;1;2;1;1;-67,235772020886;0,00294998288154602;43,264516890049;166,332468390465;0,02496177764043;154,378585888325
20,9225;0,3475;1;1;2;1;1;-67,2362816406192;0,00472366809844971;43,2400390505791;165,193438529968;0,0399701142194086;153,321415145598
20,9275;0,352500000000003;1;1;2;1;1;-67,2358077836743;-6,24358654022217E-05;43,2125249505043;163,993299007416;-0,000528311604351173;152,207526533511
20,9325;0,357500000000002;1;1;2;1;1;-67,2357317877492;0,00147417187690735;43,1892701983452;162,85814344883;0,0124739539423536;151,153951656678
20,94;0,365000000000002;1;1;2;1;1;-67,2359374237819;0,00492766499519348;43,1600448489189;161,249026656151;0,0416962683634581;149,660477908668
20,945;0,370000000000001;1;1;2;1;1;-67,2360760045865;-0,000829994678497314;43,1387212872505;160,061463713646;-0,0070231399432841;148,558262030485
20,95;0,375;1;1;2;1;1;-67,2359597755246;0,00321641564369202;43,116480410099;158,909752964973;0,0272162433888307;147,48932174208
20,955;0,380000000000003;1;1;2;1;1;-67,235839076114;0,00513732433319092;43,0940330028534;157,773375511169;0,0434703362090956;146,434612784465
20,96;0,385000000000002;1;1;2;1;1;-67,2361162377234;0,00592976808547974;43,0682355165482;156,579300761223;0,0501757326576387;145,326353085529
20,965;0,390000000000001;1;1;2;1;1;-67,2361028266777;0,00397413969039917;43,042443394661;155,409350991249;0,0336278531934267;144,240484566913
20,97;0,395;1;1;2;1;1;-67,2355708552018;0,00368624925613403;43,0162999033928;154,278323054314;0,0311918197337454;143,190740670283
20,975;0,400000000000002;1;1;2;1;1;-67,2355082703223;0,00679194927215576;42,9934823513031;153,147041797638;0,0574712241678436;142,140761659345
20,98;0,405000000000001;1;1;2;1;1;-67,2355440331106;0,00269204378128052;42,9742509126663;151,987463235855;0,0227791824444112;141,064518997123
20,985;0,41;1;1;2;1;1;-67,2356826139153;-0,000764131546020508;42,9510444402695;150,875180959702;-0,00646582794060338;140,032173559321
20,99;0,415000000000003;1;1;2;1;1;-67,2355529738077;-0,00385954976081848;42,9250591993332;149,746999144554;-0,032658231179713;138,985071241098
20,995;0,420000000000002;1;1;2;1;1;-67,235414393003;0,00220462679862976;42,9017212986946;148,558601737022;0,0186548214471972;137,882080868723
21;0,425000000000001;1;1;2;1;1;-67,2355619145048;0,00187590718269348;42,8823262453079;147,44083583355;0,0158733049813292;136,844645897655
21,005;0,43;1;1;2;1;1;-67,235839076114;0,00317052006721497;42,8589776158333;146,319717168808;0,0268278902285917;135,804099119563
21,01;0,435000000000002;1;1;2;1;1;-67,2359955383128;0,00342652201652527;42,8342154622078;145,13298869133;0,0289940938951199;134,702657735573
21,015;0,440000000000001;1;1;2;1;1;-67,2356155586872;0,00270679593086243;42,8117251396179;143,974840641022;0,0229040102459166;133,627742777682
21,0225;0,447500000000002;1;1;2;1;1;-67,2354099226545;-0,00295743346214294;42,7751532196999;142,301395535469;-0,0250248219846247;132,074563825569
21,0275;0,452500000000001;1;1;2;1;1;-67,2354099226545;-0,00271186232566834;42,7479261159897;141,094163060188;-0,022946880399969;130,954092012845
21,0325;0,4575;1;1;2;1;1;-67,2361564708602;-0,0031551718711853;42,7283942699432;139,959275722504;-0,0266980188795507;129,900766080574
21,0375;0,462500000000002;1;1;2;1;1;-67,2366347981536;0,00178977847099304;42,7077814936638;138,877108693123;0,015144512362439;128,896371584975
21,0425;0,467500000000001;1;1;2;1;1;-67,2361072970263;-0,000478625297546387;42,6831722259521;137,70966231823;-0,00404996867106436;127,812826548937
21,0475;0,4725;1;1;2;1;1;-67,2357094360065;-0,00137358903884888;42,6600569486618;136,532053351402;-0,0116228552957258;126,719849280053
21,0525;0,477500000000003;1;1;2;1;1;-67,2354099226545;-0,000397711992263794;42,6350077986717;135,42577624321;-0,00336530709311046;125,693077434387
21,0575;0,482500000000002;1;1;2;1;1;-67,2353831005633;0,00483810901641846;42,6124182343483;134,294673800468;0,0409384753462384;124,64326438649
21,0625;0,487500000000001;1;1;2;1;1;-67,235897190645;0,000483393669128418;42,5905984640121;133,135244250298;0,00409031705134894;123,567160026803
21,0675;0,4925;1;1;2;1;1;-67,235897190645;-0,00301554799079895;42,5671800971031;132,008418440819;-0,0255165678693429;122,521316261643
21,0725;0,497500000000002;1;1;2;1;1;-67,2355932069445;-0,00557050108909607;42,5438261032104;130,911871790886;-0,0471357343805726;121,503575571474
21,0775;0,502500000000001;1;1;2;1;1;-67,2351998162733;-0,00147923827171326;42,5214645266533;129,724025726318;-0,012516824096406;120,401096918476
21,0825;0,5075;1;1;2;1;1;-67,2350433540745;-3,72529029846191E-06;42,4967908859253;128,601849079132;-3,15221720973254E-05;119,35956819239
21,0875;0,512500000000003;1;1;2;1;1;-67,2353831005633;0,00351458787918091;42,472610771656;127,473562955856;0,0297392780435007;118,312369062393
21,0925;0,517500000000002;1;1;2;1;1;-67,2358033133258;0,000807344913482666;42,4503591656685;126,301273703575;0,00683148513693236;117,224329193987
21,0975;0,522500000000001;1;1;2;1;1;-67,235289223244;-0,00211343169212341;42,426315844059;125,223591923714;-0,0178831586742546;116,224097604673
21,1025;0,5275;1;1;2;1;1;-67,2351729941821;-0,00517144799232483;42,4049815535545;124,124482274055;-0,0437590793055071;115,203978110912
21,1075;0,532500000000002;1;1;2;1;1;-67,2352489901072;-0,00283136963844299;42,3827031254768;122,960537672043;-0,0239581116808512;114,123683184433
21,1125;0,537500000000001;1;1;2;1;1;-67,2350612354686;-0,00348120927810669;42,3590862751007;121,797889471054;-0,0294568393815086;113,044591490002
21,1175;0,5425;1;1;2;1;1;-67,2355976772931;-0,00251993536949158;42,3363223671913;120,718739926815;-0,0213228580935148;112,042997620725
21,1225;0,547499999999999;1;1;2;1;1;-67,2356200290357;-0,00112235546112061;42,3142665624619;119,596913456917;-0,00949700000948219;111,001793905595
21,1275;0,552500000000002;1;1;2;1;1;-67,2353428674265;-0,00223487615585327;42,2899174690247;118,43416839838;-0,0189107814846274;109,922612314517
21,1325;0,557500000000001;1;1;2;1;1;-67,2351551127879;-0,000696927309036255;42,2647905349731;117,311075329781;-0,00589716795596763;108,880233027844
21,1375;0,5625;1;1;2;1;1;-67,2358435464626;-0,0054757297039032;42,2401008009911;116,198733448982;-0,0463338103224166;107,847832269028
21,1425;0,567500000000003;1;1;2;1;1;-67,235897190645;-0,00480994582176209;42,2170633077621;115,064837038517;-0,0407001677251826;106,795426048611
21,1475;0,572500000000002;1;1;2;1;1;-67,2355395627621;-0,00294327735900879;42,1947285532951;113,958917558193;-0,0249050377306548;105,768986129028
21,155;0,580000000000002;1;1;2;1;1;-67,2352042866218;-0,00367164611816406;42,161203622818;112,373672425747;-0,0310682528191239;104,297668447029
21,16;0,585000000000001;1;1;2;1;1;-67,2354769778826;-0,00315696001052856;42,1396842598915;111,210867762566;-0,0267131495221574;103,218431534938
21,165;0,59;1;1;2;1;1;-67,2356021476416;-0,00293657183647156;42,1162176132202;110,088810324669;-0,0248482978208797;102,177013450879
21,17;0,595000000000002;1;1;2;1;1;-67,235289223244;-0,0085468590259552;42,0948511362076;108,978539705276;-0,0723206889994517;101,146535097291
21,175;0,600000000000001;1;1;2;1;1;-67,2348779511786;-0,000815093517303467;42,0732325315475;107,84874856472;-0,00689705125489479;100,097939111697
21,18;0,605;1;1;2;1;1;-67,2346007895693;0,000324398279190063;42,0490550994873;106,726765632629;0,00274495074623509;99,0565901789054
21,185;0,609999999999999;1;1;2;1;1;-67,2343549203998;0,000977516174316406;42,0246443152428;105,610996484756;0,00827141795833818;98,0210084617984
21,19;0,615000000000002;1;1;2;1;1;-67,2345694971296;0,00233471393585205;41,9983801245689;104,50080037117;0,0197555756968358;96,9905992594781
21,195;0,620000000000001;1;1;2;1;1;-67,2355082703223;-0,00361129641532898;41,9737064838409;103,383012115955;-0,0305575936311472;95,9531435430299
21,2;0,625;1;1;2;1;1;-67,2357541394919;-0,00390440225601196;41,9539466500282;102,282650768757;-0,0330377581317648;94,9318623079802
21,2075;0,6325;1;1;2;1;1;-67,2353383970779;-0,00922501087188721;41,9163796305656;100,631453096867;-0,0780589852080488;93,3993319242544
21,2125;0,637500000000003;1;1;2;1;1;-67,2346946668886;-0,00511795282363892;41,8951526284218;99,4798243045807;-0,0433064209141895;92,3304677022431
21,22;0,645;1;1;2;1;1;-67,2351372313938;-0,00351160764694214;41,8645218014717;97,9079827666283;-0,0297140603058228;90,8715903332139
21,225;0,650000000000002;1;1;2;1;1;-67,235414393003;-0,00344932079315186;41,840628683567;96,7906266450882;-0,0291870095883555;89,8345356941155
21,23;0,655000000000001;1;1;2;1;1;-67,2353831005633;-0,00703290104866028;41,8202948570251;95,6564620137215;-0,0595100782590986;88,7818805291364
21,2375;0,662500000000001;1;1;2;1;1;-67,2352445197586;-0,00359505414962769;41,7833340167999;93,9889401197433;-0,0304201569608029;87,2341991027666
21,2425;0,6675;1;1;2;1;1;-67,2346991372371;-0,00566810369491577;41,7612165212631;92,8411856293678;-0,0479616152895225;86,1689307466498
21,2475;0,672499999999999;1;1;2;1;1;-67,2344219756278;-0,0065295398235321;41,7335468530655;91,7562991380692;-0,055250802365308;85,162012229798
21,2525;0,677500000000002;1;1;2;1;1;-67,2349092436184;-0,00471144914627075;41,7086881399155;90,6613618135452;-0,0398667214949294;84,1457652070006
21,2575;0,682500000000001;1;1;2;1;1;-67,235164053485;-0,00408679246902466;41,6836738586426;89,5611867308617;-0,0345810836776498;83,1246568501189
21,265;0,690000000000001;1;1;2;1;1;-67,2344800901588;-0,0010189414024353;41,6565272212029;88,0151242017746;-0,00862194451206044;81,6897058195415
21,2725;0,697500000000002;1;1;2;1;1;-67,2350657058172;-0,00428199768066406;41,6186517477036;86,3664671778679;-0,0362328454955497;80,1595334940272
21,2775;0,702500000000001;1;1;2;1;1;-67,234806425602;0,00192910432815552;41,5958985686302;85,2326527237892;0,016323441598879;79,1072033400039
21,2825;0,7075;1;1;2;1;1;-67,2346633744488;-0,00589564442634583;41,5742558240891;84,1356366872787;-0,0498869895612271;78,0890269968516
21,29;0,715;1;1;2;1;1;-67,2349584174523;-0,00556662678718567;41,5442365407944;82,552082836628;-0,0471029513215914;76,6192790486182
21,295;0,720000000000002;1;1;2;1;1;-67,2347706628137;-0,00928595662117004;41,5199196338654;81,4672634005547;-0,078574687943561;75,6124227679068
21,3;0,725000000000001;1;1;2;1;1;-67,2346097302664;-0,00816255807876587;41,4967426657677;80,372765660286;-0,0690688617258916;74,5965837375859
21,305;0,73;1;1;2;1;1;-67,2351372313938;-0,00865325331687927;41,4729702472687;79,2649537324905;-0,0732209622345513;73,5683873758161
21,31;0,734999999999999;1;1;2;1;1;-67,2344666791132;-0,00797152519226074;41,4482671022415;78,1701058149338;-0,0674524047407407;72,5522233345393
21,315;0,740000000000002;1;1;2;1;1;-67,2344890308559;-0,00659674406051636;41,4295130968094;77,0889967679977;-0,0558194623499438;71,5488107869346
